tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,30.21453,-2.995135,0.0,0.01,0.01,0.0
yellow,30.3314,0.00257647,0.0,0.01,0.01,0.0
blue,32.04124,-3.003172,0.0,0.01,0.01,0.0
yellow,31.90366,-0.006375313,0.0,0.01,0.01,0.0
blue,34.05648,-2.707975,0.0,0.01,0.01,0.0
yellow,33.24675,0.1804644,0.0,0.01,0.01,0.0
blue,35.99139,-1.786851,0.0,0.01,0.01,0.0
yellow,34.36109,0.731503,0.0,0.01,0.01,0.0
blue,37.54309,-0.5747894,0.0,0.01,0.01,0.0
yellow,35.4859,1.608714,0.0,0.01,0.01,0.0
blue,38.88705,1.069041,0.0,0.01,0.01,0.0
yellow,36.29585,2.580841,0.0,0.01,0.01,0.0
blue,39.46031,3.66643,0.0,0.01,0.01,0.0
yellow,36.49393,3.226254,0.0,0.01,0.01,0.0
blue,38.43438,5.885483,0.0,0.01,0.01,0.0
yellow,36.06862,4.040911,0.0,0.01,0.01,0.0
blue,36.99608,7.325841,0.0,0.01,0.01,0.0
yellow,35.10503,4.997004,0.0,0.01,0.01,0.0
blue,35.38577,8.424736,0.0,0.01,0.01,0.0
yellow,33.91031,5.812666,0.0,0.01,0.01,0.0
blue,33.39474,9.188993,0.0,0.01,0.01,0.0
yellow,32.74038,6.261337,0.0,0.01,0.01,0.0
blue,31.47549,9.442707,0.0,0.01,0.01,0.0
yellow,31.29181,6.448342,0.0,0.01,0.01,0.0
blue,29.69089,9.483565,0.0,0.01,0.01,0.0
yellow,29.67787,6.483598,0.0,0.01,0.01,0.0
blue,27.9971,9.479261,0.0,0.01,0.01,0.0
yellow,27.97166,6.479388,0.0,0.01,0.01,0.0
blue,26.31517,9.529672,0.0,0.01,0.01,0.0
yellow,26.25527,6.530284,0.0,0.01,0.01,0.0
blue,24.58164,9.533633,0.0,0.01,0.01,0.0
yellow,24.58894,6.533645,0.0,0.01,0.01,0.0
blue,22.87893,9.515107,0.0,0.01,0.01,0.0
yellow,22.89185,6.51514,0.0,0.01,0.01,0.0
blue,21.17679,9.501041,0.0,0.01,0.01,0.0
yellow,21.1941,6.501091,0.0,0.01,0.01,0.0
blue,19.47654,9.500878,0.0,0.01,0.01,0.0
yellow,19.49434,6.500932,0.0,0.01,0.01,0.0
blue,17.77627,9.500715,0.0,0.01,0.01,0.0
yellow,17.79457,6.500771,0.0,0.01,0.01,0.0
blue,16.076,9.500552,0.0,0.01,0.01,0.0
yellow,16.09479,6.500611,0.0,0.01,0.01,0.0
blue,14.37573,9.500389,0.0,0.01,0.01,0.0
yellow,14.39501,6.500452,0.0,0.01,0.01,0.0
blue,12.67551,9.500227,0.0,0.01,0.01,0.0
yellow,12.69529,6.500292,0.0,0.01,0.01,0.0
blue,10.97524,9.500063,0.0,0.01,0.01,0.0
yellow,10.99551,6.500132,0.0,0.01,0.01,0.0
blue,9.274974,9.4999,0.0,0.01,0.01,0.0
yellow,9.295733,6.499972,0.0,0.01,0.01,0.0
blue,7.559596,9.498212,0.0,0.01,0.01,0.0
yellow,7.611124,6.498693,0.0,0.01,0.01,0.0
blue,5.815105,9.409833,0.0,0.01,0.01,0.0
yellow,5.96031,6.413371,0.0,0.01,0.01,0.0
blue,4.398605,9.432871,0.0,0.01,0.01,0.0
yellow,3.982242,6.461941,0.0,0.01,0.01,0.0
blue,3.011212,9.789428,0.0,0.01,0.01,0.0
yellow,2.076777,6.938696,0.0,0.01,0.01,0.0
blue,1.738139,10.33513,0.0,0.01,0.01,0.0
yellow,0.2343419,7.739468,0.0,0.01,0.01,0.0
blue,1.039804,10.95581,0.0,0.01,0.01,0.0
yellow,-1.528797,9.406481,0.0,0.01,0.01,0.0
blue,0.6170598,12.0924,0.0,0.01,0.01,0.0
yellow,-2.309836,11.43464,0.0,0.01,0.01,0.0
blue,0.5114356,13.33025,0.0,0.01,0.01,0.0
yellow,-2.478704,13.57241,0.0,0.01,0.01,0.0
blue,0.786849,14.57682,0.0,0.01,0.01,0.0
yellow,-2.020211,15.63496,0.0,0.01,0.01,0.0
blue,1.313585,15.38076,0.0,0.01,0.01,0.0
yellow,-0.6770034,17.62475,0.0,0.01,0.01,0.0
blue,2.401274,16.07736,0.0,0.01,0.01,0.0
yellow,1.080666,18.77098,0.0,0.01,0.01,0.0
blue,3.698646,16.56439,0.0,0.01,0.01,0.0
yellow,2.96272,19.47265,0.0,0.01,0.01,0.0
blue,5.067808,16.73493,0.0,0.01,0.01,0.0
yellow,4.959864,19.73295,0.0,0.01,0.01,0.0
blue,6.632883,16.70881,0.0,0.01,0.01,0.0
yellow,6.793169,19.70449,0.0,0.01,0.01,0.0
blue,8.306453,16.59477,0.0,0.01,0.01,0.0
yellow,8.511657,19.58774,0.0,0.01,0.01,0.0
blue,10.0846,16.50175,0.0,0.01,0.01,0.0
yellow,10.12828,19.50141,0.0,0.01,0.01,0.0
blue,11.79325,16.50053,0.0,0.01,0.01,0.0
yellow,11.81969,19.50041,0.0,0.01,0.01,0.0
blue,13.49399,16.50044,0.0,0.01,0.01,0.0
yellow,13.51899,19.50033,0.0,0.01,0.01,0.0
blue,15.19474,16.50034,0.0,0.01,0.01,0.0
yellow,15.21829,19.50024,0.0,0.01,0.01,0.0
blue,16.89544,16.50024,0.0,0.01,0.01,0.0
yellow,16.91754,19.50015,0.0,0.01,0.01,0.0
blue,18.59618,16.50015,0.0,0.01,0.01,0.0
yellow,18.61684,19.50007,0.0,0.01,0.01,0.0
blue,20.29693,16.50005,0.0,0.01,0.01,0.0
yellow,20.31615,19.49998,0.0,0.01,0.01,0.0
blue,21.99767,16.49995,0.0,0.01,0.01,0.0
yellow,22.01545,19.49989,0.0,0.01,0.01,0.0
blue,23.69837,16.49986,0.0,0.01,0.01,0.0
yellow,23.7147,19.49981,0.0,0.01,0.01,0.0
blue,25.39912,16.49976,0.0,0.01,0.01,0.0
yellow,25.414,19.49972,0.0,0.01,0.01,0.0
blue,27.08282,16.48126,0.0,0.01,0.01,0.0
yellow,27.13002,19.48089,0.0,0.01,0.01,0.0
blue,28.80472,16.45238,0.0,0.01,0.01,0.0
yellow,28.80756,19.45235,0.0,0.01,0.01,0.0
blue,30.6018,16.52185,0.0,0.01,0.01,0.0
yellow,30.40677,19.51549,0.0,0.01,0.01,0.0
blue,32.30297,16.61092,0.0,0.01,0.01,0.0
yellow,32.10082,19.60406,0.0,0.01,0.01,0.0
blue,34.2309,16.87426,0.0,0.01,0.01,0.0
yellow,33.5387,19.79314,0.0,0.01,0.01,0.0
blue,36.31378,17.83902,0.0,0.01,0.01,0.0
yellow,34.51688,20.2412,0.0,0.01,0.01,0.0
blue,37.78722,19.22657,0.0,0.01,0.01,0.0
yellow,35.5121,21.18191,0.0,0.01,0.01,0.0
blue,38.94366,20.94324,0.0,0.01,0.01,0.0
yellow,36.25539,22.2745,0.0,0.01,0.01,0.0
blue,39.49224,23.33173,0.0,0.01,0.01,0.0
yellow,36.49834,23.15312,0.0,0.01,0.01,0.0
blue,38.78332,25.57433,0.0,0.01,0.01,0.0
yellow,36.16155,24.11644,0.0,0.01,0.01,0.0
blue,37.57479,27.22793,0.0,0.01,0.01,0.0
yellow,35.36483,25.19922,0.0,0.01,0.01,0.0
blue,36.05538,28.56744,0.0,0.01,0.01,0.0
yellow,34.34073,26.10588,0.0,0.01,0.01,0.0
blue,33.85684,29.44802,0.0,0.01,0.01,0.0
yellow,33.42033,26.48019,0.0,0.01,0.01,0.0
blue,31.90502,29.52734,0.0,0.01,0.01,0.0
yellow,31.97888,26.52825,0.0,0.01,0.01,0.0
blue,30.28332,29.49946,0.0,0.01,0.01,0.0
yellow,30.20171,26.50057,0.0,0.01,0.01,0.0
blue,28.56068,29.54252,0.0,0.01,0.01,0.0
yellow,28.5255,26.54274,0.0,0.01,0.01,0.0
blue,26.84186,29.54413,0.0,0.01,0.01,0.0
yellow,26.84447,26.54413,0.0,0.01,0.01,0.0
blue,25.14045,29.5288,0.0,0.01,0.01,0.0
yellow,25.14595,26.52881,0.0,0.01,0.01,0.0
blue,23.43905,29.51347,0.0,0.01,0.01,0.0
yellow,23.44743,26.51348,0.0,0.01,0.01,0.0
blue,21.73781,29.50065,0.0,0.01,0.01,0.0
yellow,21.74874,26.50067,0.0,0.01,0.01,0.0
blue,20.03742,29.50049,0.0,0.01,0.01,0.0
yellow,20.04918,26.50052,0.0,0.01,0.01,0.0
blue,18.33698,29.50034,0.0,0.01,0.01,0.0
yellow,18.34958,26.50037,0.0,0.01,0.01,0.0
blue,16.63653,29.50019,0.0,0.01,0.01,0.0
yellow,16.64998,26.50022,0.0,0.01,0.01,0.0
blue,14.93609,29.50003,0.0,0.01,0.01,0.0
yellow,14.95037,26.50007,0.0,0.01,0.01,0.0
blue,13.23565,29.49988,0.0,0.01,0.01,0.0
yellow,13.25077,26.49992,0.0,0.01,0.01,0.0
blue,11.53526,29.49973,0.0,0.01,0.01,0.0
yellow,11.55121,26.49977,0.0,0.01,0.01,0.0
blue,9.817467,29.48454,0.0,0.01,0.01,0.0
yellow,9.869318,26.48499,0.0,0.01,0.01,0.0
blue,8.119979,29.44238,0.0,0.01,0.01,0.0
yellow,8.167905,26.4428,0.0,0.01,0.01,0.0
blue,6.545786,29.46745,0.0,0.01,0.01,0.0
yellow,6.343519,26.47429,0.0,0.01,0.01,0.0
blue,4.936756,29.63284,0.0,0.01,0.01,0.0
yellow,4.570502,26.6553,0.0,0.01,0.01,0.0
blue,3.430172,29.88946,0.0,0.01,0.01,0.0
yellow,2.727764,26.97289,0.0,0.01,0.01,0.0
blue,2.298331,30.31112,0.0,0.01,0.01,0.0
yellow,0.7020507,27.7714,0.0,0.01,0.01,0.0
blue,1.406577,31.11527,0.0,0.01,0.01,0.0
yellow,-0.9259011,29.22905,0.0,0.01,0.01,0.0
blue,0.8550934,32.17307,0.0,0.01,0.01,0.0
yellow,-1.967445,31.15677,0.0,0.01,0.01,0.0
blue,0.5313245,33.49895,0.0,0.01,0.01,0.0
yellow,-2.445464,33.12781,0.0,0.01,0.01,0.0
blue,0.5923487,34.67638,0.0,0.01,0.01,0.0
yellow,-2.336098,35.32697,0.0,0.01,0.01,0.0
blue,1.015905,35.81736,0.0,0.01,0.01,0.0
yellow,-1.560844,37.35267,0.0,0.01,0.01,0.0
blue,1.832784,36.81905,0.0,0.01,0.01,0.0
yellow,-0.2428229,38.98497,0.0,0.01,0.01,0.0
blue,2.723483,37.44623,0.0,0.01,0.01,0.0
yellow,1.662831,40.2522,0.0,0.01,0.01,0.0
blue,3.914275,37.63597,0.0,0.01,0.01,0.0
yellow,3.80867,40.63408,0.0,0.01,0.01,0.0
blue,5.473835,37.59215,0.0,0.01,0.01,0.0
yellow,5.646436,40.58718,0.0,0.01,0.01,0.0
blue,7.236081,37.50021,0.0,0.01,0.01,0.0
yellow,7.279112,40.49986,0.0,0.01,0.01,0.0
blue,8.966177,37.51084,0.0,0.01,0.01,0.0
yellow,8.948845,40.51079,0.0,0.01,0.01,0.0
blue,10.66461,37.5097,0.0,0.01,0.01,0.0
yellow,10.65045,40.50965,0.0,0.01,0.01,0.0
blue,12.36299,37.50857,0.0,0.01,0.01,0.0
yellow,12.35201,40.50852,0.0,0.01,0.01,0.0
blue,14.06143,37.50743,0.0,0.01,0.01,0.0
yellow,14.05362,40.50739,0.0,0.01,0.01,0.0
blue,15.75986,37.5063,0.0,0.01,0.01,0.0
yellow,15.75523,40.50625,0.0,0.01,0.01,0.0
blue,17.45829,37.50516,0.0,0.01,0.01,0.0
yellow,17.45683,40.50512,0.0,0.01,0.01,0.0
blue,19.15672,37.50403,0.0,0.01,0.01,0.0
yellow,19.15844,40.50399,0.0,0.01,0.01,0.0
blue,20.85511,37.50289,0.0,0.01,0.01,0.0
yellow,20.86,40.50285,0.0,0.01,0.01,0.0
blue,22.55354,37.50175,0.0,0.01,0.01,0.0
yellow,22.56161,40.50172,0.0,0.01,0.01,0.0
blue,24.25198,37.50062,0.0,0.01,0.01,0.0
yellow,24.26321,40.50059,0.0,0.01,0.01,0.0
blue,25.89825,37.48701,0.0,0.01,0.01,0.0
yellow,26.01651,40.48467,0.0,0.01,0.01,0.0
blue,27.54812,37.38204,0.0,0.01,0.01,0.0
yellow,27.75953,40.37458,0.0,0.01,0.01,0.0
blue,29.2757,37.26606,0.0,0.01,0.01,0.0
yellow,29.4242,40.26238,0.0,0.01,0.01,0.0
blue,31.10687,37.2453,0.0,0.01,0.01,0.0
yellow,30.99195,40.24309,0.0,0.01,0.01,0.0
blue,33.07871,37.49261,0.0,0.01,0.01,0.0
yellow,32.38899,40.41211,0.0,0.01,0.01,0.0
blue,34.95661,38.15308,0.0,0.01,0.01,0.0
yellow,33.71184,40.88258,0.0,0.01,0.01,0.0
blue,36.67092,39.12152,0.0,0.01,0.01,0.0
yellow,34.95522,41.58242,0.0,0.01,0.01,0.0
blue,38.26556,40.63687,0.0,0.01,0.01,0.0
yellow,35.82707,42.38382,0.0,0.01,0.01,0.0
blue,39.21407,42.59046,0.0,0.01,0.01,0.0
yellow,36.34922,43.48023,0.0,0.01,0.01,0.0
blue,39.47416,44.89119,0.0,0.01,0.01,0.0
yellow,36.49639,44.53034,0.0,0.01,0.01,0.0
blue,38.79742,46.99305,0.0,0.01,0.01,0.0
yellow,36.11829,45.64349,0.0,0.01,0.01,0.0
blue,37.63544,48.72367,0.0,0.01,0.01,0.0
yellow,35.39343,46.73034,0.0,0.01,0.01,0.0
blue,35.86874,50.07027,0.0,0.01,0.01,0.0
yellow,34.46226,47.42052,0.0,0.01,0.01,0.0
blue,34.07228,50.82531,0.0,0.01,0.01,0.0
yellow,33.1268,47.97824,0.0,0.01,0.01,0.0
blue,32.17326,51.29159,0.0,0.01,0.01,0.0
yellow,31.72903,48.32472,0.0,0.01,0.01,0.0
blue,30.31928,51.45407,0.0,0.01,0.01,0.0
yellow,30.19743,48.45657,0.0,0.01,0.01,0.0
blue,28.5701,51.48379,0.0,0.01,0.01,0.0
yellow,28.54733,48.48388,0.0,0.01,0.01,0.0
blue,26.89816,51.4971,0.0,0.01,0.01,0.0
yellow,26.81945,48.49815,0.0,0.01,0.01,0.0
blue,25.16321,51.52123,0.0,0.01,0.01,0.0
yellow,25.15489,48.52127,0.0,0.01,0.01,0.0
blue,23.45834,51.51381,0.0,0.01,0.01,0.0
yellow,23.45988,48.51381,0.0,0.01,0.01,0.0
blue,21.75814,51.50347,0.0,0.01,0.01,0.0
yellow,21.76007,48.50347,0.0,0.01,0.01,0.0
blue,20.05711,51.4999,0.0,0.01,0.01,0.0
yellow,20.06106,48.4999,0.0,0.01,0.01,0.0
blue,18.35566,51.49971,0.0,0.01,0.01,0.0
yellow,18.36246,48.49973,0.0,0.01,0.01,0.0
blue,16.65422,51.49953,0.0,0.01,0.01,0.0
yellow,16.66387,48.49955,0.0,0.01,0.01,0.0
blue,14.95282,51.49935,0.0,0.01,0.01,0.0
yellow,14.96532,48.49938,0.0,0.01,0.01,0.0
blue,13.25134,51.4972,0.0,0.01,0.01,0.0
yellow,13.26679,48.49723,0.0,0.01,0.01,0.0
blue,11.54947,51.47526,0.0,0.01,0.01,0.0
yellow,11.5689,48.47533,0.0,0.01,0.01,0.0
blue,9.849615,51.45432,0.0,0.01,0.01,0.0
yellow,9.868971,48.4544,0.0,0.01,0.01,0.0
blue,8.193275,51.46365,0.0,0.01,0.01,0.0
yellow,8.125547,48.46444,0.0,0.01,0.01,0.0
blue,6.542681,51.53399,0.0,0.01,0.01,0.0
yellow,6.37922,48.53844,0.0,0.01,0.01,0.0
blue,4.944361,51.65107,0.0,0.01,0.01,0.0
yellow,4.587559,48.67241,0.0,0.01,0.01,0.0
blue,3.567131,51.95757,0.0,0.01,0.01,0.0
yellow,2.652151,49.10053,0.0,0.01,0.01,0.0
blue,2.160696,52.49247,0.0,0.01,0.01,0.0
yellow,0.8843649,49.77761,0.0,0.01,0.01,0.0
blue,1.175188,53.12088,0.0,0.01,0.01,0.0
yellow,-0.9556442,51.0098,0.0,0.01,0.01,0.0
blue,0.7487261,53.97354,0.0,0.01,0.01,0.0
yellow,-2.126686,53.11867,0.0,0.01,0.01,0.0
blue,0.5164353,55.3219,0.0,0.01,0.01,0.0
yellow,-2.476231,55.11345,0.0,0.01,0.01,0.0
blue,0.5644671,56.72203,0.0,0.01,0.01,0.0
yellow,-2.410891,57.10563,0.0,0.01,0.01,0.0
blue,0.8696719,58.0877,0.0,0.01,0.01,0.0
yellow,-1.971156,59.05168,0.0,0.01,0.01,0.0
blue,1.37909,59.0509,0.0,0.01,0.01,0.0
yellow,-0.8578744,61.04928,0.0,0.01,0.01,0.0
blue,2.360824,59.82155,0.0,0.01,0.01,0.0
yellow,0.8101791,62.38961,0.0,0.01,0.01,0.0
blue,3.629427,60.42799,0.0,0.01,0.01,0.0
yellow,2.604465,63.24739,0.0,0.01,0.01,0.0
blue,4.838869,60.66724,0.0,0.01,0.01,0.0
yellow,4.714361,63.66456,0.0,0.01,0.01,0.0
blue,6.370227,60.61652,0.0,0.01,0.01,0.0
yellow,6.579279,63.60923,0.0,0.01,0.01,0.0
blue,8.134236,60.50342,0.0,0.01,0.01,0.0
yellow,8.207812,63.50249,0.0,0.01,0.01,0.0
blue,9.851252,60.5009,0.0,0.01,0.01,0.0
yellow,9.890821,63.50063,0.0,0.01,0.01,0.0
blue,11.55262,60.5008,0.0,0.01,0.01,0.0
yellow,11.58949,63.50055,0.0,0.01,0.01,0.0
blue,13.25394,60.50069,0.0,0.01,0.01,0.0
yellow,13.28811,63.50047,0.0,0.01,0.01,0.0
blue,14.95531,60.50059,0.0,0.01,0.01,0.0
yellow,14.98678,63.50039,0.0,0.01,0.01,0.0
blue,16.65668,60.50048,0.0,0.01,0.01,0.0
yellow,16.68546,63.50031,0.0,0.01,0.01,0.0
blue,18.35805,60.50037,0.0,0.01,0.01,0.0
yellow,18.38413,63.50023,0.0,0.01,0.01,0.0
blue,20.05936,60.50027,0.0,0.01,0.01,0.0
yellow,20.08275,63.50015,0.0,0.01,0.01,0.0
blue,21.76073,60.50016,0.0,0.01,0.01,0.0
yellow,21.78142,63.50006,0.0,0.01,0.01,0.0
blue,23.4621,60.50006,0.0,0.01,0.01,0.0
yellow,23.48009,63.49999,0.0,0.01,0.01,0.0
blue,25.16347,60.49995,0.0,0.01,0.01,0.0
yellow,25.17876,63.49991,0.0,0.01,0.01,0.0
blue,26.82055,60.48911,0.0,0.01,0.01,0.0
yellow,26.92135,63.48737,0.0,0.01,0.01,0.0
blue,28.50386,60.40933,0.0,0.01,0.01,0.0
yellow,28.63411,63.4065,0.0,0.01,0.01,0.0
blue,30.32343,60.38655,0.0,0.01,0.01,0.0
yellow,30.21346,63.38451,0.0,0.01,0.01,0.0
blue,32.23837,60.62841,0.0,0.01,0.01,0.0
yellow,31.6666,63.57341,0.0,0.01,0.01,0.0
blue,34.00681,61.033,0.0,0.01,0.01,0.0
yellow,33.21202,63.9258,0.0,0.01,0.01,0.0
blue,35.83265,61.67711,0.0,0.01,0.01,0.0
yellow,34.59056,64.40787,0.0,0.01,0.01,0.0
blue,37.6884,62.91197,0.0,0.01,0.01,0.0
yellow,35.56269,65.02808,0.0,0.01,0.01,0.0
blue,38.91341,64.79538,0.0,0.01,0.01,0.0
yellow,36.16214,65.99101,0.0,0.01,0.01,0.0
blue,39.50217,66.76183,0.0,0.01,0.01,0.0
yellow,36.54641,67.2742,0.0,0.01,0.01,0.0
blue,39.51828,68.96056,0.0,0.01,0.01,0.0
yellow,36.56087,68.45705,0.0,0.01,0.01,0.0
blue,38.90433,70.94833,0.0,0.01,0.01,0.0
yellow,36.17253,69.70867,0.0,0.01,0.01,0.0
blue,37.63781,72.81113,0.0,0.01,0.01,0.0
yellow,35.55544,70.65186,0.0,0.01,0.01,0.0
blue,35.88784,74.0248,0.0,0.01,0.01,0.0
yellow,34.51378,71.35808,0.0,0.01,0.01,0.0
blue,34.11749,74.76529,0.0,0.01,0.01,0.0
yellow,33.14904,71.92593,0.0,0.01,0.01,0.0
blue,32.35335,75.27329,0.0,0.01,0.01,0.0
yellow,31.64702,72.35766,0.0,0.01,0.01,0.0
blue,30.47606,75.61703,0.0,0.01,0.01,0.0
yellow,30.18409,72.63133,0.0,0.01,0.01,0.0
blue,28.60917,75.68048,0.0,0.01,0.01,0.0
yellow,28.65479,72.68083,0.0,0.01,0.01,0.0
blue,26.85486,75.60953,0.0,0.01,0.01,0.0
yellow,27.0121,72.61365,0.0,0.01,0.01,0.0
blue,25.17498,75.51949,0.0,0.01,0.01,0.0
yellow,25.297,72.522,0.0,0.01,0.01,0.0
blue,23.5262,75.50041,0.0,0.01,0.01,0.0
yellow,23.54618,72.50049,0.0,0.01,0.01,0.0
blue,21.82846,75.5004,0.0,0.01,0.01,0.0
yellow,21.84388,72.50048,0.0,0.01,0.01,0.0
blue,20.13071,75.5004,0.0,0.01,0.01,0.0
yellow,20.14158,72.50047,0.0,0.01,0.01,0.0
blue,18.43297,75.5004,0.0,0.01,0.01,0.0
yellow,18.43928,72.50047,0.0,0.01,0.01,0.0
blue,16.73528,75.50039,0.0,0.01,0.01,0.0
yellow,16.73703,72.50047,0.0,0.01,0.01,0.0
blue,15.03753,75.50038,0.0,0.01,0.01,0.0
yellow,15.03473,72.50046,0.0,0.01,0.01,0.0
blue,13.33979,75.50038,0.0,0.01,0.01,0.0
yellow,13.33244,72.50044,0.0,0.01,0.01,0.0
blue,11.64205,75.50037,0.0,0.01,0.01,0.0
yellow,11.63014,72.50043,0.0,0.01,0.01,0.0
blue,9.944356,75.50037,0.0,0.01,0.01,0.0
yellow,9.927888,72.50043,0.0,0.01,0.01,0.0
blue,8.277575,75.5138,0.0,0.01,0.01,0.0
yellow,8.194901,72.51495,0.0,0.01,0.01,0.0
blue,6.567544,75.56604,0.0,0.01,0.01,0.0
yellow,6.506506,72.56668,0.0,0.01,0.01,0.0
blue,4.728322,75.53429,0.0,0.01,0.01,0.0
yellow,4.947414,72.54234,0.0,0.01,0.01,0.0
blue,2.927538,75.31149,0.0,0.01,0.01,0.0
yellow,3.37479,72.34505,0.0,0.01,0.01,0.0
blue,1.155538,74.98808,0.0,0.01,0.01,0.0
yellow,1.802544,72.0587,0.0,0.01,0.01,0.0
blue,-0.6566381,74.48214,0.0,0.01,0.01,0.0
yellow,0.3413333,71.65302,0.0,0.01,0.01,0.0
blue,-2.431623,73.65497,0.0,0.01,0.01,0.0
yellow,-0.9585239,71.04158,0.0,0.01,0.01,0.0
blue,-3.9742,72.70538,0.0,0.01,0.01,0.0
yellow,-2.310592,70.20893,0.0,0.01,0.01,0.0
blue,-5.436844,71.65913,0.0,0.01,0.01,0.0
yellow,-3.61275,69.27741,0.0,0.01,0.01,0.0
blue,-6.828976,70.51794,0.0,0.01,0.01,0.0
yellow,-4.849538,68.26369,0.0,0.01,0.01,0.0
blue,-8.147072,69.27081,0.0,0.01,0.01,0.0
yellow,-6.000783,67.17478,0.0,0.01,0.01,0.0
blue,-9.374007,67.89096,0.0,0.01,0.01,0.0
yellow,-7.032744,66.01524,0.0,0.01,0.01,0.0
blue,-10.46753,66.32343,0.0,0.01,0.01,0.0
yellow,-7.884439,64.79778,0.0,0.01,0.01,0.0
blue,-11.3115,64.59961,0.0,0.01,0.01,0.0
yellow,-8.532362,63.46989,0.0,0.01,0.01,0.0
blue,-11.91652,62.85333,0.0,0.01,0.01,0.0
yellow,-9.039188,62.00434,0.0,0.01,0.01,0.0
blue,-12.36365,61.10645,0.0,0.01,0.01,0.0
yellow,-9.43465,60.45769,0.0,0.01,0.01,0.0
blue,-12.70206,59.36628,0.0,0.01,0.01,0.0
yellow,-9.744997,58.86071,0.0,0.01,0.01,0.0
blue,-12.96544,57.63566,0.0,0.01,0.01,0.0
yellow,-9.993002,57.23025,0.0,0.01,0.01,0.0
blue,-13.17809,55.91756,0.0,0.01,0.01,0.0
yellow,-10.19786,55.57411,0.0,0.01,0.01,0.0
blue,-13.36495,54.21515,0.0,0.01,0.01,0.0
yellow,-10.38191,53.89682,0.0,0.01,0.01,0.0
blue,-13.54515,52.50653,0.0,0.01,0.01,0.0
yellow,-10.55849,52.2242,0.0,0.01,0.01,0.0
blue,-13.67338,50.75022,0.0,0.01,0.01,0.0
yellow,-10.67768,50.58982,0.0,0.01,0.01,0.0
blue,-13.73935,49.00749,0.0,0.01,0.01,0.0
yellow,-10.74024,48.93512,0.0,0.01,0.01,0.0
blue,-13.76176,47.27534,0.0,0.01,0.01,0.0
yellow,-10.76178,47.26762,0.0,0.01,0.01,0.0
blue,-13.75025,45.55277,0.0,0.01,0.01,0.0
yellow,-10.75052,45.59026,0.0,0.01,0.01,0.0
blue,-13.71485,43.84286,0.0,0.01,0.01,0.0
yellow,-10.71542,43.90095,0.0,0.01,0.01,0.0
blue,-13.66717,42.14223,0.0,0.01,0.01,0.0
yellow,-10.66779,42.20296,0.0,0.01,0.01,0.0
blue,-13.61949,40.44156,0.0,0.01,0.01,0.0
yellow,-10.62016,40.50492,0.0,0.01,0.01,0.0
blue,-13.5718,38.74087,0.0,0.01,0.01,0.0
yellow,-10.57253,38.80689,0.0,0.01,0.01,0.0
blue,-13.52656,37.0431,0.0,0.01,0.01,0.0
yellow,-10.52723,37.10582,0.0,0.01,0.01,0.0
blue,-13.50242,35.36594,0.0,0.01,0.01,0.0
yellow,-10.5025,35.3834,0.0,0.01,0.01,0.0
blue,-13.50043,33.67029,0.0,0.01,0.01,0.0
yellow,-10.50044,33.67904,0.0,0.01,0.01,0.0
blue,-13.50049,31.97062,0.0,0.01,0.01,0.0
yellow,-10.5005,31.97865,0.0,0.01,0.01,0.0
blue,-13.50055,30.27097,0.0,0.01,0.01,0.0
yellow,-10.50057,30.27826,0.0,0.01,0.01,0.0
blue,-13.50061,28.5713,0.0,0.01,0.01,0.0
yellow,-10.50063,28.57788,0.0,0.01,0.01,0.0
blue,-13.50067,26.87169,0.0,0.01,0.01,0.0
yellow,-10.50069,26.87754,0.0,0.01,0.01,0.0
blue,-13.50073,25.17203,0.0,0.01,0.01,0.0
yellow,-10.50075,25.17715,0.0,0.01,0.01,0.0
blue,-13.5008,23.47237,0.0,0.01,0.01,0.0
yellow,-10.50082,23.47677,0.0,0.01,0.01,0.0
blue,-13.50086,21.77271,0.0,0.01,0.01,0.0
yellow,-10.50088,21.77638,0.0,0.01,0.01,0.0
blue,-13.50092,20.07309,0.0,0.01,0.01,0.0
yellow,-10.50094,20.07604,0.0,0.01,0.01,0.0
blue,-13.50098,18.37343,0.0,0.01,0.01,0.0
yellow,-10.501,18.37565,0.0,0.01,0.01,0.0
blue,-13.50104,16.67377,0.0,0.01,0.01,0.0
yellow,-10.50107,16.67527,0.0,0.01,0.01,0.0
blue,-13.50111,14.97411,0.0,0.01,0.01,0.0
yellow,-10.50113,14.97488,0.0,0.01,0.01,0.0
blue,-13.50117,13.27445,0.0,0.01,0.01,0.0
yellow,-10.50119,13.27449,0.0,0.01,0.01,0.0
blue,-13.50123,11.57484,0.0,0.01,0.01,0.0
yellow,-10.50126,11.57415,0.0,0.01,0.01,0.0
blue,-13.50129,9.875175,0.0,0.01,0.01,0.0
yellow,-10.50132,9.873768,0.0,0.01,0.01,0.0
blue,-13.50135,8.175516,0.0,0.01,0.01,0.0
yellow,-10.50138,8.173382,0.0,0.01,0.01,0.0
blue,-13.50142,6.475854,0.0,0.01,0.01,0.0
yellow,-10.50144,6.472995,0.0,0.01,0.01,0.0
blue,-13.50148,4.776241,0.0,0.01,0.01,0.0
yellow,-10.50151,4.772656,0.0,0.01,0.01,0.0
blue,-13.50154,3.07658,0.0,0.01,0.01,0.0
yellow,-10.50157,3.072269,0.0,0.01,0.01,0.0
blue,-13.5016,1.376918,0.0,0.01,0.01,0.0
